id,input_title,recommended_id,recommended_title,genres,similarity_score,reason
tm155787,GoodFellas,tm244149,The Irishman,crime drama history thriller,0.2326,"similar genres: crime, drama; shares cast members: Anthony, Aquilino, Billy, Bo, Bono, C., Charles, Corrigan, D., Daniel, De, Dietl, Frank, Gallo, Garry, H., Herman, James, Jesse, Joe, John, Johnny, Joseph, Jr., Keitel, Kevin, L., Larry, Lawrence, Louis, Luke, Margaret, Mark, McDonald, Michael, Mike, Niro, P., Pastore, Paul, Pesci, Peter, Philip, Picone, Ray, Richard, Robert, Smith, Steve, Sullivan, Suriano, Thomas, Tony, Vincent, Vito, Welker, White; same director (Martin Scorsese)"
tm155787,GoodFellas,tm191989,Donnie Brasco,drama thriller crime,0.1608,"similar genres: crime, drama; shares cast members: Benedetto, Billy, Black, Blake, Di, Edward, Elaine, Frank, Gaetano, Garry, James, Joe, John, Johnny, Larry, Lip, LoGiudice, Mark, Michael, Murphy, Pastore, Paul, Peter, Ray, Richard, Robert, Tony"
tm155787,GoodFellas,tm84618,Taxi Driver,drama crime,0.1399,"similar genres: crime, drama; shares cast members: Bob, Catherine, Charles, De, Frank, Joe, Keitel, Niro, Norman, Peter, Richard, Robert, Scorsese, Shepherd, Victor; same director (Martin Scorsese)"
tm155787,GoodFellas,tm844497,The Irishman: In Conversation,documentation,0.1361,"shares cast members: De, Joe, Niro, Pesci, Robert, Scorsese"
tm155787,GoodFellas,tm180542,Once Upon a Time in America,crime drama european,0.1254,"similar genres: crime, drama; shares cast members: Anthony, Caserta, Chuck, Clem, De, Elizabeth, Frank, Herman, Jacobs, James, Jerry, Joe, Julie, Larry, Leone, Low, Mark, Mike, Murphy, Niro, Paul, Pesci, Ray, Richard, Robert, Susan, Williams"
tm22327,Full Metal Jacket,tm431321,21 Bridges,action drama crime thriller,0.0967,"similar genres: drama; shares cast members: Chris, David, Gary, John, Keith, Lee, Mills, Peter, Robert, Smith, Taylor, Tony, Vivian, Ward, Williams"
tm22327,Full Metal Jacket,tm39888,The Dark Knight Rises,thriller action drama crime,0.0939,"similar genres: drama; shares cast members: Chris, David, Ed, Gary, Ian, John, Lee, Matthew, Michael, Modine, Peter, Robert, Taylor, Tyler, Vincent, Ward, Williams"
tm22327,Full Metal Jacket,tm175687,Sir! No Sir!,war documentation,0.0932,similar genres: war; shares cast members: Ed
tm22327,Full Metal Jacket,tm244149,The Irishman,crime drama history thriller,0.0904,"similar genres: drama; shares cast members: Anthony, David, E., Gary, John, Jon, Kirk, Matthew, Michael, Peter, Philip, Robert, Smith, Stanley, Steve, Tim, Tony, Vincent"
tm22327,Full Metal Jacket,tm131038,Public Enemies,action crime drama history european,0.0892,"similar genres: drama; shares cast members: Adam, Carey, David, John, Michael, Peter, Taylor, Williams"
tm180542,Once Upon a Time in America,tm155787,GoodFellas,drama crime,0.1254,"similar genres: crime, drama; shares cast members: Anthony, Caserta, Chuck, Clem, De, Elizabeth, Frank, Herman, Jacobs, James, Jerry, Joe, Julie, Larry, Leone, Low, Mark, Mike, Murphy, Niro, Paul, Pesci, Ray, Richard, Robert, Susan, Williams"
tm180542,Once Upon a Time in America,tm244149,The Irishman,crime drama history thriller,0.1048,"similar genres: crime, drama; shares cast members: Anthony, Bruno, Cliff, Danny, De, Frank, Herman, James, Jennifer, Joe, Larry, Licata, Mario, Mark, Mike, Niro, Paul, Pesci, Ray, Richard, Robert, Ron, Russo"
tm180542,Once Upon a Time in America,tm191989,Donnie Brasco,drama thriller crime,0.097,"similar genres: crime, drama; shares cast members: Alexander, Brian, Bruno, Faye, Frank, James, Joe, Larry, Mark, Murphy, Nelson, Paul, Ray, Richard, Robert, Russo, Sisto"
tm180542,Once Upon a Time in America,tm191110,Titanic,drama romance,0.0945,"similar genres: drama; shares cast members: Amy, Brian, Bruno, Danny, De, Fletcher, Greg, James, Linda, Mark, Mike, Paul, Richard, Ron, Ryan, Scott"
tm180542,Once Upon a Time in America,tm844497,The Irishman: In Conversation,documentation,0.0922,"shares cast members: De, Joe, Niro, Pesci, Robert"
tm138875,When Harry Met Sally...,tm244149,The Irishman,crime drama history thriller,0.0926,"similar genres: drama; shares cast members: Aldo, Anthony, Bernie, Billy, Bruno, David, James, Jeff, Joe, John, Joseph, Kevin, Larry, Nicholas, Peter, Robert, Stanley, Steven, T., Tracy"
tm138875,When Harry Met Sally...,tm158304,Contagion,drama thriller scifi action,0.0825,"similar genres: drama; shares cast members: Anthony, Chung, David, Fisher, James, Jane, Joe, John, Joseph, Kyle, Larry, Peter, Randy, Robert, Ryan, Squire, Steven"
tm138875,When Harry Met Sally...,tm418157,Monty Python Conquers America,documentation,0.0815,"shares cast members: David, John, Reiner, Robert, Terry"
tm138875,When Harry Met Sally...,tm191989,Donnie Brasco,drama thriller crime,0.0792,"similar genres: drama; shares cast members: Billy, Bruno, Gretchen, James, Joe, John, Kirby, Larry, Peter, Randy, Robert, Rossi, Terry"
tm138875,When Harry Met Sally...,tm443615,Rebecca,romance drama thriller,0.0772,"similar genres: drama, romance; shares cast members: Bruno, David, James, Jane, Jeff, John, Nicholas, Robert, Rose, Steven"
tm2386,A Nightmare on Elm Street,tm150214,Freddy vs. Jason,horror action,0.0985,"similar genres: horror; shares cast members: Chris, David, Englund, Robert, Shaye"
tm2386,A Nightmare on Elm Street,tm191013,Boogie Nights,drama,0.0764,"shares cast members: Andrews, Brian, Don, Garcia, Hall, Heather, Hoffman, Jack, Joe, John, Leslie, Robert"
tm2386,A Nightmare on Elm Street,tm113513,Dumb and Dumber,comedy,0.0733,"shares cast members: Brian, Charles, Chris, Don, Jeff, Joe, John, Levine, Lin, Paul, Shaye"
tm2386,A Nightmare on Elm Street,tm131038,Public Enemies,action crime drama history european,0.0727,"shares cast members: Craven, David, Depp, Don, Jeff, John, Johnny, Richard"
tm2386,A Nightmare on Elm Street,tm187791,In the Line of Fire,drama thriller crime action,0.0689,"shares cast members: Brian, Donna, Hoffman, John, Paul, Robert"
tm133087,Steel Magnolias,ts89119,The Disappearance of Madeleine McCann,crime documentation,0.1223,shares cast members: McCann
tm133087,Steel Magnolias,ts87986,Dolly Parton's Heartstrings,drama music comedy,0.0959,"similar genres: comedy, drama; shares cast members: Dolly, Parton"
tm133087,Steel Magnolias,tm464662,Tread,crime documentation,0.092,"shares cast members: McCann, Robert, Tom"
tm133087,Steel Magnolias,tm172683,War of the Worlds,action thriller scifi,0.0893,"shares cast members: Alan, Ann, Daniel, James, Johnson, Jr., Kevin, Morgan, O'Connor, R., Rick, Robert, Tom, Travis, Young"
tm133087,Steel Magnolias,tm219233,Loving,drama romance,0.0804,"similar genres: drama, romance; shares cast members: Alan, Bill, Camp, D., Harrison, Henderson, J., James, Johnson, Jr., Robert, Tom, Turner, Young"
tm177480,Police Academy,tm144121,Get on Up,drama music,0.0789,"shares cast members: Charles, David, Fred, George, J., James, John, Michael, Robinson, Scott, Smith"
tm177480,Police Academy,tm279017,"Michael Bolton's Big, Sexy Valentine's Day Special",comedy music romance,0.0781,"similar genres: comedy; shares cast members: Bob, Dunn, Fred, Michael, Robinson, Scott, Wilson"
tm177480,Police Academy,tm14873,Dirty Harry,thriller action crime,0.0777,"similar genres: crime; shares cast members: Andrew, Bob, David, Debralee, Don, George, Gordon, James, John, Robinson, Scott, W."
tm177480,Police Academy,tm455410,Grand-Daddy Day Care,comedy family,0.0755,"similar genres: comedy; shares cast members: Barry, Danny, George, Gray, James, Wilson"
tm177480,Police Academy,tm368699,The Devil All the Time,crime drama thriller horror,0.0744,"similar genres: crime; shares cast members: Andrew, Bailey, Beth, Bruce, Charles, David, J., James, John, Leslie, Michael, Robinson, Scott"
tm54450,Christine,tm14873,Dirty Harry,thriller action crime,0.0779,"similar genres: thriller; shares cast members: Darnell, David, Gordon, Harry, John, Kelly, Marc, Paul, Richard, William"
tm54450,Christine,tm454338,Alone/Together,romance drama,0.068,similar description and thematic content
tm54450,Christine,tm120801,The Dirty Dozen,war action,0.067,"shares cast members: Charles, John, Richard, Robert, Stuart"
tm54450,Christine,tm233317,Pee-wee's Big Holiday,action comedy family,0.0656,"shares cast members: Alexandra, Charles, David, John, Kelly, Paul, Richard, Robert, William"
tm54450,Christine,tm145608,Awakenings,drama european,0.0647,"similar genres: european; shares cast members: Charles, Evans, Gordon, Harry, John, Keith, Montgomery, Paul, Richard, Robert, Steven"
ts22082,Knight Rider,tm7073,Knight Rider 2000,action scifi,0.2133,"similar genres: action, scifi; shares cast members: David, Edward, Hasselhoff, Mulhare"
ts22082,Knight Rider,ts88485,Green Eggs and Ham,animation comedy action family drama fantasy romance,0.104,"similar genres: action, drama; shares cast members: Patricia"
ts22082,Knight Rider,ts273100,DOTA: Dragon's Blood,scifi action animation fantasy thriller,0.0902,"similar genres: action, scifi"
ts22082,Knight Rider,ts34740,My Babysitter's a Vampire,scifi action comedy fantasy horror,0.0874,"similar genres: action, scifi"
ts22082,Knight Rider,tm122434,Forrest Gump,drama romance,0.0853,"similar genres: drama; shares cast members: David, Peter, William"
ts21715,Thomas & Friends,ts52849,Horrid Henry,animation comedy family music fantasy european,0.188,"similar genres: animation, comedy, family, fantasy, music"
ts21715,Thomas & Friends,ts78299,Llama Llama,animation family,0.1793,"similar genres: animation, family"
ts21715,Thomas & Friends,ts81036,The Who Was? Show,family comedy,0.1683,"similar genres: comedy, family"
ts21715,Thomas & Friends,ts280693,Thomas & Friends: All Engines Go!,animation fantasy drama family music comedy,0.1585,"similar genres: animation, comedy, drama, family, fantasy, music"
ts21715,Thomas & Friends,ts30356,Octonauts,action animation comedy family,0.1496,"similar genres: action, animation, comedy, family"
ts20678,Saved by the Bell,tm132675,100 Things to Do Before High School,,0.1482,similar description and thematic content
ts20678,Saved by the Bell,ts55532,LEGO Friends,animation european,0.102,similar description and thematic content
ts20678,Saved by the Bell,ts349630,Love on the Spectrum U.S.,reality documentation romance,0.0999,similar genres: romance
ts20678,Saved by the Bell,tm253083,Blue Jay,romance drama,0.0958,similar genres: romance
ts20678,Saved by the Bell,ts22456,Ned's Declassified School Survival Guide,family comedy,0.0844,"similar genres: comedy, family"
tm145608,Awakenings,tm244149,The Irishman,crime drama history thriller,0.0764,"similar genres: drama; shares cast members: Anne, Anthony, Burns, Charles, De, E., Gary, Harvey, J., Jack, John, L., Martin, Michael, Niro, Pastore, Paul, Peter, Richard, Robert, Robin, Smith, Steve, Steven, Vincent"
tm145608,Awakenings,tm187791,In the Line of Fire,drama thriller crime action,0.0748,"similar genres: drama; shares cast members: Anthony, E., Gary, Heard, John, Libby, Malina, Mary, Michael, Miller, Paul, Robert, Steve, Williams"
tm145608,Awakenings,tm155787,GoodFellas,drama crime,0.0746,"similar genres: drama; shares cast members: Adam, Anthony, Bradley, Catherine, Charles, Christopher, De, John, Jones, Julie, L., Michael, Niro, Pastore, Paul, Peter, Richard, Robert, Smith, Steve, Vincent, Williams"
tm145608,Awakenings,tm22327,Full Metal Jacket,war drama,0.0736,"similar genres: drama; shares cast members: Adam, Anthony, Chris, E., Gary, George, Howard, John, Keith, Le, Michael, Peter, Robert, Smith, Steve, Vincent, Williams"
tm145608,Awakenings,tm122434,Forrest Gump,drama romance,0.0705,"similar genres: drama; shares cast members: Ann, Byron, Charles, Christopher, Gary, George, J., John, Jones, Mary, Michael, Oliver, Peter, Richard, Robin, Steve, Steven, Wright"
ts25028,Wheel of Fortune,tm441060,ReMastered: Tricky Dick & The Man in Black,documentation music,0.1584,shares cast members: Pat
ts25028,Wheel of Fortune,ts54050,Ultimate Beastmaster,action reality,0.1077,similar description and thematic content
ts25028,Wheel of Fortune,ts5145,The Challenge,reality comedy drama scifi,0.0899,similar description and thematic content
ts25028,Wheel of Fortune,ts213232,Awake: The Million Dollar Game,reality,0.0829,similar description and thematic content
ts25028,Wheel of Fortune,ts251616,Sing On! Germany,reality music,0.0744,similar description and thematic content
tm147710,National Lampoon's Christmas Vacation,tm192769,Vegas Vacation,comedy,0.1177,"similar genres: comedy; shares cast members: Beverly, Chase, Chevy, D'Angelo, Flynn, Juliette, Kaufman, Miriam, Quaid, Randy"
tm147710,National Lampoon's Christmas Vacation,ts345779,Barbie: It Takes Two,comedy family animation,0.0881,similar genres: comedy
tm147710,National Lampoon's Christmas Vacation,ts20681,Seinfeld,comedy,0.0867,"similar genres: comedy; shares cast members: Alexander, Julia, Louis-Dreyfus, Michael"
tm147710,National Lampoon's Christmas Vacation,tm244149,The Irishman,crime drama history thriller,0.0707,"shares cast members: Billy, Frank, Jeremy, John, Johnny, Jr., Michael, Nicholas, Tony"
tm147710,National Lampoon's Christmas Vacation,tm186461,No Direction Home: Bob Dylan,documentation music,0.0704,"shares cast members: John, Johnny, Jr., Scorsese"
tm142895,Lean On Me,ts10206,Ever After High,action animation comedy drama family fantasy music romance,0.0928,similar genres: drama
tm142895,Lean On Me,ts39015,A Series of Unfortunate Events,drama action comedy family,0.0848,"similar genres: drama; shares cast members: Freeman, Malina, Todd"
tm142895,Lean On Me,tm187791,In the Line of Fire,drama thriller crime action,0.0798,"similar genres: drama; shares cast members: Alan, Anthony, Jim, John, Malina, Michael, Robert"
tm142895,Lean On Me,ts33338,Top Boy,drama crime thriller european,0.0794,similar genres: drama
tm142895,Lean On Me,tm90864,Due Date,comedy drama,0.0784,"similar genres: drama; shares cast members: Phillips, Robert, Todd, Tony"
tm20712,Eddie Murphy Raw,ts77600,Hot Date,comedy,0.095,similar genres: comedy; shares cast members: Murphy
tm20712,Eddie Murphy Raw,tm234773,Eddie: Strongman,documentation,0.0899,"similar genres: documentation; shares cast members: Eddie, Hall"
tm20712,Eddie Murphy Raw,tm427465,Quincy,music documentation,0.0822,"similar genres: documentation; shares cast members: III, J., Jackson, Jones, L., Michelle, Samuel"
tm20712,Eddie Murphy Raw,tm307612,Strong Island,documentation crime,0.0759,"similar genres: documentation; shares cast members: Barbara, Ford"
tm20712,Eddie Murphy Raw,tm884369,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",documentation,0.0699,"similar genres: documentation; shares cast members: Hale, III, Murphy"
tm117580,She's Gotta Have It,ts269096,She Would Never Know,drama romance,0.1031,similar genres: romance; shares cast members: Lee
tm117580,She's Gotta Have It,tm235227,Bill Hicks: Reflections,documentation,0.1009,"shares cast members: Bill, Hicks, Steve"
tm117580,She's Gotta Have It,ts21695,Iris,action drama comedy reality romance thriller,0.0902,"similar genres: comedy, romance; shares cast members: Lee"
tm117580,She's Gotta Have It,tm319477,Rodney King,drama crime documentation comedy history,0.0893,similar genres: comedy; same director (Spike Lee)
tm117580,She's Gotta Have It,ts85170,Memories of the Alhambra,scifi drama action thriller romance,0.0859,similar genres: romance; shares cast members: Lee
ts23753,Major Dad,tm1215536,The Hall: Honoring the Greats of Stand-Up,documentation comedy,0.0932,"similar genres: comedy; shares cast members: Chelsea, Jon"
ts23753,Major Dad,tm155507,Chelsea Handler: Uganda Be Kidding Me Live,comedy,0.0742,similar genres: comedy; shares cast members: Chelsea
ts23753,Major Dad,ts42260,Chelsea Does,documentation,0.0736,shares cast members: Chelsea
ts23753,Major Dad,tm830833,"Hello, Privilege. It's Me, Chelsea",documentation,0.0709,shares cast members: Chelsea
ts23753,Major Dad,tm1031448,Barbie & Chelsea: The Lost Birthday,animation,0.069,similar description and thematic content
tm130586,Endless Love,tm344562,Listen,drama romance,0.1007,"similar genres: drama, romance"
tm130586,Endless Love,ts32060,Sam & Cat,comedy drama family,0.0902,similar genres: drama
tm130586,Endless Love,tm244880,I Am the Pretty Thing That Lives in the House,horror thriller drama,0.0882,"similar genres: drama; shares cast members: James, Perkins"
tm130586,Endless Love,ts84330,Oh My Ghost,drama,0.0821,similar genres: drama
tm130586,Endless Love,tm137693,Crimson Peak,horror thriller romance fantasy drama,0.0745,"similar genres: drama, romance; shares cast members: Beatrice, Hewitt, Martin, Murray, Richard, Tom"
